seq_id,start,end,strand,gene_id,gene_name,gene_biotype,gene_class,source,category,length
1,33032536,33096454,+,ENSGALG00010011682,,protein_coding,CODING,reference,REF,63919
1,33110822,33201427,+,ENSGALG00010013236,,protein_coding,CODING,reference,REF,90606
1,33214368,33345377,-,ENSGALG00010013252,,protein_coding,CODING,reference,REF,131010
1,33422638,33427864,-,ENSGALG00010011713,,protein_coding,CODING,reference,REF,5227
1,33522572,33534673,+,ENSGALG00010012198,,protein_coding,CODING,reference,REF,12102
1,33567704,33708166,+,ENSGALG00010012293,,protein_coding,CODING,reference,REF,140463
1,33721112,33730204,-,ENSGALG00010012980,,protein_coding,CODING,reference,REF,9093
1,33731033,33733876,-,ENSGALG00010012988,,protein_coding,CODING,reference,REF,2844
1,33733985,33759754,+,ENSGALG00010013051,,protein_coding,CODING,reference,REF,25770
1,33765231,33792239,+,ENSGALG00010013089,,protein_coding,CODING,reference,REF,27009
1,33802608,33894180,+,ENSGALG00010013129,,protein_coding,CODING,reference,REF,91573
1,33900118,33920687,-,ENSGALG00010013150,,protein_coding,CODING,reference,REF,20570
1,33921523,33971454,+,ENSGALG00010013179,,protein_coding,CODING,reference,REF,49932
1,34008783,34051762,-,ENSGALG00010012361,,protein_coding,CODING,reference,REF,42980
1,34065019,34112506,+,ENSGALG00010012372,,protein_coding,CODING,reference,REF,47488
1,34114087,34198163,+,ENSGALG00010012405,,protein_coding,CODING,reference,REF,84077
1,34330772,34439314,+,ENSGALG00010012062,,protein_coding,CODING,reference,REF,108543
1,34494039,34764021,-,ENSGALG00010012071,,protein_coding,CODING,reference,REF,269983
1,34497199,34505123,-,ENSGALG00010012078,,protein_coding,CODING,reference,REF,7925
1,34542887,34557233,+,ENSGALG00010012090,,protein_coding,CODING,reference,REF,14347
1,34557052,34864187,-,ENSGALG00010012122,,protein_coding,CODING,reference,REF,307136
1,34907628,34936885,+,ENSGALG00010011888,,protein_coding,CODING,reference,REF,29258
1,35025947,35041470,+,ENSGALG00010011926,,protein_coding,CODING,reference,REF,15524
1,35180860,35185013,-,ENSGALG00010011933,,protein_coding,CODING,reference,REF,4154
1,35207551,35215479,-,ENSGALG00010011940,,protein_coding,CODING,reference,REF,7929
1,35228884,35231341,-,ENSGALG00010012472,,protein_coding,CODING,reference,REF,2458
1,35240495,35264677,-,ENSGALG00010012508,,protein_coding,CODING,reference,REF,24183
1,35339888,35372823,+,ENSGALG00010012538,,protein_coding,CODING,reference,REF,32936
1,35375012,35400312,+,ENSGALG00010012600,,protein_coding,CODING,reference,REF,25301
1,35401015,35417803,+,ENSGALG00010012662,,protein_coding,CODING,reference,REF,16789
1,35421927,35436751,+,ENSGALG00010012683,,protein_coding,CODING,reference,REF,14825
1,35436609,35471464,-,ENSGALG00010012705,,protein_coding,CODING,reference,REF,34856
1,35510299,35537170,+,ENSGALG00010011962,,protein_coding,CODING,reference,REF,26872
1,35549972,35553724,+,ENSGALG00010011983,,protein_coding,CODING,reference,REF,3753
1,35553787,35556721,+,ENSGALG00010011992,,protein_coding,CODING,reference,REF,2935
1,35573630,35619198,+,ENSGALG00010013280,,protein_coding,CODING,reference,REF,45569
1,35627758,35640035,+,ENSGALG00010011871,,protein_coding,CODING,reference,REF,12278
1,35641215,35642961,-,ENSGALG00010014235,,protein_coding,CODING,reference,REF,1747
1,35646215,35653933,+,ENSGALG00010012182,,protein_coding,CODING,reference,REF,7719
1,35656182,35678476,-,ENSGALG00010012191,,protein_coding,CODING,reference,REF,22295
1,35688943,35718335,+,ENSGALG00010012133,,protein_coding,CODING,reference,REF,29393
1,35720759,35763941,+,ENSGALG00010012151,,protein_coding,CODING,reference,REF,43183
1,35848924,35938523,+,ENSGALG00010012172,,protein_coding,CODING,reference,REF,89600
1,35944896,35955882,+,ENSGALG00010011841,,protein_coding,CODING,reference,REF,10987
1,35969050,36031456,-,ENSGALG00010013259,,protein_coding,CODING,reference,REF,62407
1,36032140,36175798,-,ENSGALG00010013268,,protein_coding,CODING,reference,REF,143659
1,36255864,36274547,-,ENSGALG00010011994,,protein_coding,CODING,reference,REF,18684
1,36359642,36445732,+,ENSGALG00010012004,,protein_coding,CODING,reference,REF,86091
1,36462800,36500607,-,ENSGALG00010011696,,protein_coding,CODING,reference,REF,37808
1,36510531,36536648,+,ENSGALG00010012734,,protein_coding,CODING,reference,REF,26118
1,36559786,36571927,+,ENSGALG00010012738,,protein_coding,CODING,reference,REF,12142
1,36583070,36610318,+,ENSGALG00010012778,,protein_coding,CODING,reference,REF,27249
1,36621601,36696672,+,ENSGALG00010012834,,protein_coding,CODING,reference,REF,75072
1,36744594,36959107,+,ENSGALG00010012849,,protein_coding,CODING,reference,REF,214514
1,37720062,37817642,-,ENSGALG00010012870,,protein_coding,CODING,reference,REF,97581
1,37828554,37862799,-,ENSGALG00010012891,,protein_coding,CODING,reference,REF,34246
1,37863357,37870747,-,ENSGALG00010012899,,protein_coding,CODING,reference,REF,7391
1,37870833,37880176,+,ENSGALG00010012907,,protein_coding,CODING,reference,REF,9344
1,37882443,37893161,+,ENSGALG00010012924,,protein_coding,CODING,reference,REF,10719
1,37893017,37901352,+,ENSGALG00010012966,,protein_coding,CODING,reference,REF,8336
1,37903805,37910031,-,ENSGALG00010012975,,protein_coding,CODING,reference,REF,6227
1,38024986,38031681,-,ENSGALG00010014238,,protein_coding,CODING,reference,REF,6696
1,38038671,38067431,-,ENSGALG00010013389,,protein_coding,CODING,reference,REF,28761
1,38122597,38128279,-,ENSGALG00010013400,,protein_coding,CODING,reference,REF,5683
1,38128452,38210928,-,ENSGALG00010013444,,protein_coding,CODING,reference,REF,82477
1,38246786,38327454,+,ENSGALG00010013476,,protein_coding,CODING,reference,REF,80669
1,38330943,38338993,-,ENSGALG00010013516,,protein_coding,CODING,reference,REF,8051
1,38385664,38402526,-,ENSGALG00010013538,,protein_coding,CODING,reference,REF,16863
1,38624039,39016857,+,ENSGALG00010013648,,protein_coding,CODING,reference,REF,392819
1,39200960,39547336,+,ENSGALG00010012026,,protein_coding,CODING,reference,REF,346377
1,39569524,39642252,-,ENSGALG00010013283,,protein_coding,CODING,reference,REF,72729
1,39654566,39779011,-,ENSGALG00010013333,,protein_coding,CODING,reference,REF,124446
1,39846391,39852065,+,ENSGALG00010013358,,protein_coding,CODING,reference,REF,5675
1,39853230,39949196,+,ENSGALG00010013364,,protein_coding,CODING,reference,REF,95967
1,39954894,40077077,+,ENSGALG00010012230,,protein_coding,CODING,reference,REF,122184
1,40093444,40095304,+,ENSGALG00010012253,,protein_coding,CODING,reference,REF,1861
1,40098345,40099895,+,ENSGALG00010012264,,protein_coding,CODING,reference,REF,1551
1,40125280,40131199,-,ENSGALG00010012271,,protein_coding,CODING,reference,REF,5920
1,40133382,40169977,-,ENSGALG00010014881,,protein_coding,CODING,reference,REF,36596
1,40212407,40290618,+,ENSGALG00010012337,,protein_coding,CODING,reference,REF,78212
1,40292957,40593913,-,ENSGALG00010012450,,protein_coding,CODING,reference,REF,300957
1,40639784,40645891,+,ENSGALG00010013569,,protein_coding,CODING,reference,REF,6108
1,40785543,40792049,-,ENSGALG00010010017,,protein_coding,CODING,reference,REF,6507
1,40791843,40848490,+,ENSGALG00010010042,,protein_coding,CODING,reference,REF,56648
1,40911131,41150941,+,ENSGALG00010011067,,protein_coding,CODING,reference,REF,239811
1,41691259,41727612,-,ENSGALG00010011117,,protein_coding,CODING,reference,REF,36354
1,41791346,41803511,-,ENSGALG00010011168,,protein_coding,CODING,reference,REF,12166
1,41803816,41903398,+,ENSGALG00010011199,,protein_coding,CODING,reference,REF,99583
1,41914592,41937639,+,ENSGALG00010011243,,protein_coding,CODING,reference,REF,23048
1,42175980,42212935,-,ENSGALG00010011313,,protein_coding,CODING,reference,REF,36956
1,42211293,42240394,+,ENSGALG00010011352,,protein_coding,CODING,reference,REF,29102
1,42268273,42384762,-,ENSGALG00010011370,,protein_coding,CODING,reference,REF,116490
1,42833017,42848173,-,ENSGALG00010011375,,protein_coding,CODING,reference,REF,15157
1,42849506,42855676,+,ENSGALG00010011381,,protein_coding,CODING,reference,REF,6171
1,42852941,42907028,-,ENSGALG00010011407,,protein_coding,CODING,reference,REF,54088
1,42907111,42965978,+,ENSGALG00010011427,,protein_coding,CODING,reference,REF,58868
1,43031098,43086596,-,ENSGALG00010011452,,protein_coding,CODING,reference,REF,55499
1,43341544,43346288,-,ENSGALG00010013226,,protein_coding,CODING,reference,REF,4745
1,43378344,43423638,-,ENSGALG00010013276,,protein_coding,CODING,reference,REF,45295
1,43444923,43503329,-,ENSGALG00010013285,,protein_coding,CODING,reference,REF,58407
1,43977447,44021668,-,ENSGALG00010013298,,protein_coding,CODING,reference,REF,44222
1,44022529,44033871,-,ENSGALG00010013318,,protein_coding,CODING,reference,REF,11343
1,44041576,44054368,-,ENSGALG00010013332,,protein_coding,CODING,reference,REF,12793
1,44073194,44224274,-,ENSGALG00010013345,,protein_coding,CODING,reference,REF,151081
1,44451142,44454016,-,ENSGALG00010013359,,protein_coding,CODING,reference,REF,2875
1,44634684,44668124,+,ENSGALG00010013377,,protein_coding,CODING,reference,REF,33441
1,44675106,44741733,-,ENSGALG00010013440,,protein_coding,CODING,reference,REF,66628
1,44867656,44891578,+,ENSGALG00010013493,,protein_coding,CODING,reference,REF,23923
1,44880411,44911835,-,ENSGALG00010013551,,protein_coding,CODING,reference,REF,31425
1,44921677,44932980,+,ENSGALG00010010394,,protein_coding,CODING,reference,REF,11304
1,44942656,44948098,+,ENSGALG00010010431,,protein_coding,CODING,reference,REF,5443
1,44955054,45032090,+,ENSGALG00010010466,,protein_coding,CODING,reference,REF,77037
1,45115755,45184652,+,ENSGALG00010010512,,protein_coding,CODING,reference,REF,68898
1,45184680,45208890,-,ENSGALG00010010573,,protein_coding,CODING,reference,REF,24211
1,45215634,45279299,-,ENSGALG00010009769,,protein_coding,CODING,reference,REF,63666
1,45293453,45296953,+,ENSGALG00010013558,,protein_coding,CODING,reference,REF,3501
1,45360098,45367798,-,ENSGALG00010009654,,protein_coding,CODING,reference,REF,7701
1,45369355,45420216,-,ENSGALG00010011653,,protein_coding,CODING,reference,REF,50862
1,45423525,45490697,-,ENSGALG00010011738,,protein_coding,CODING,reference,REF,67173
1,45490776,45564504,+,ENSGALG00010011775,,protein_coding,CODING,reference,REF,73729
1,45587066,45604814,+,ENSGALG00010011796,,protein_coding,CODING,reference,REF,17749
1,45604444,45621758,-,ENSGALG00010011819,,protein_coding,CODING,reference,REF,17315
1,45649592,45685880,-,ENSGALG00010011859,,protein_coding,CODING,reference,REF,36289
1,45717106,45720188,+,ENSGALG00010011868,,protein_coding,CODING,reference,REF,3083
1,45721132,45734912,+,ENSGALG00010011876,,protein_coding,CODING,reference,REF,13781
1,45730979,45743641,-,ENSGALG00010011891,,protein_coding,CODING,reference,REF,12663
1,45746353,45761440,-,ENSGALG00010011903,,protein_coding,CODING,reference,REF,15088
1,45801686,45847165,+,ENSGALG00010011929,,protein_coding,CODING,reference,REF,45480
1,45840838,45929879,-,ENSGALG00010011953,,protein_coding,CODING,reference,REF,89042
1,45946445,46057526,+,ENSGALG00010011960,,protein_coding,CODING,reference,REF,111082
1,46062980,46086712,+,ENSGALG00010011979,,protein_coding,CODING,reference,REF,23733
1,46714703,46737118,+,ENSGALG00010014294,,protein_coding,CODING,reference,REF,22416
1,46741081,46751557,+,ENSGALG00010010588,,protein_coding,CODING,reference,REF,10477
1,46754099,46763263,-,ENSGALG00010010614,,protein_coding,CODING,reference,REF,9165
1,46763420,46790836,+,ENSGALG00010010618,,protein_coding,CODING,reference,REF,27417
1,46801559,46996561,-,ENSGALG00010014314,,protein_coding,CODING,reference,REF,195003
1,47134917,47169309,-,ENSGALG00010010629,,protein_coding,CODING,reference,REF,34393
1,47230095,47284354,-,ENSGALG00010011480,,protein_coding,CODING,reference,REF,54260
1,47288347,47297503,+,ENSGALG00010011496,,protein_coding,CODING,reference,REF,9157
1,47298539,47330760,+,ENSGALG00010011529,,protein_coding,CODING,reference,REF,32222
1,47338847,47366463,+,ENSGALG00010011553,,protein_coding,CODING,reference,REF,27617
1,47381900,47421634,+,ENSGALG00010011566,,protein_coding,CODING,reference,REF,39735
1,47421985,47438491,+,ENSGALG00010011574,,protein_coding,CODING,reference,REF,16507
1,47451749,47649808,+,ENSGALG00010011601,,protein_coding,CODING,reference,REF,198060
1,47655155,47678150,-,ENSGALG00010011616,,protein_coding,CODING,reference,REF,22996
1,47689981,47749831,+,ENSGALG00010011663,,protein_coding,CODING,reference,REF,59851
1,47748071,47756192,-,ENSGALG00010011692,,protein_coding,CODING,reference,REF,8122
1,47756781,47802414,-,ENSGALG00010011702,,protein_coding,CODING,reference,REF,45634
1,47817607,47888317,+,ENSGALG00010010111,,protein_coding,CODING,reference,REF,70711
1,47906654,47927508,+,ENSGALG00010010142,,protein_coding,CODING,reference,REF,20855
1,47930609,47946094,-,ENSGALG00010010177,,protein_coding,CODING,reference,REF,15486
1,47946388,47961305,+,ENSGALG00010012016,,protein_coding,CODING,reference,REF,14918
1,47961405,47963165,+,ENSGALG00010012022,,protein_coding,CODING,reference,REF,1761
1,47962592,47969141,-,ENSGALG00010012028,,protein_coding,CODING,reference,REF,6550
1,47971442,47983306,-,ENSGALG00010014468,,protein_coding,CODING,reference,REF,11865
1,47984351,47993695,-,ENSGALG00010012035,,protein_coding,CODING,reference,REF,9345
1,48008973,48016144,-,ENSGALG00010012048,,protein_coding,CODING,reference,REF,7172
1,48027526,48036687,+,ENSGALG00010012059,,protein_coding,CODING,reference,REF,9162
1,48037130,48056245,+,ENSGALG00010012069,,protein_coding,CODING,reference,REF,19116
1,48066184,48075358,+,ENSGALG00010012083,,protein_coding,CODING,reference,REF,9175
1,48078936,48084887,+,ENSGALG00010012092,,protein_coding,CODING,reference,REF,5952
1,48087190,48091759,+,ENSGALG00010012098,,protein_coding,CODING,reference,REF,4570
1,48090209,48095484,+,ENSGALG00010012117,,protein_coding,CODING,reference,REF,5276
1,48097567,48107638,+,ENSGALG00010012127,,protein_coding,CODING,reference,REF,10072
1,48108531,48109013,+,ENSGALG00010013579,,protein_coding,CODING,reference,REF,483
1,48112037,48113413,-,ENSGALG00010012157,,protein_coding,CODING,reference,REF,1377
1,48114041,48163083,-,ENSGALG00010012169,,protein_coding,CODING,reference,REF,49043
1,48116353,48122403,+,ENSGALG00010012179,,protein_coding,CODING,reference,REF,6051
1,48127641,48178985,-,ENSGALG00010012248,,protein_coding,CODING,reference,REF,51345
1,48130032,48131852,+,ENSGALG00010012266,,protein_coding,CODING,reference,REF,1821
1,48137176,48137674,+,ENSGALG00010014403,,protein_coding,CODING,reference,REF,499
1,48143316,48144045,+,ENSGALG00010014416,,protein_coding,CODING,reference,REF,730
1,48144505,48145723,-,ENSGALG00010011989,,protein_coding,CODING,reference,REF,1219
1,48157415,48177725,+,ENSGALG00010012277,,protein_coding,CODING,reference,REF,20311
1,48168274,48171363,-,ENSGALG00010014431,,protein_coding,CODING,reference,REF,3090
1,48181205,48181887,+,ENSGALG00010012317,,protein_coding,CODING,reference,REF,683
1,48184606,48197399,-,ENSGALG00010012307,,protein_coding,CODING,reference,REF,12794
1,48190094,48194558,+,ENSGALG00010012144,,protein_coding,CODING,reference,REF,4465
1,48194987,48196139,+,ENSGALG00010011987,,protein_coding,CODING,reference,REF,1153
1,48197468,48218408,-,ENSGALG00010014449,,protein_coding,CODING,reference,REF,20941
1,48198937,48200989,-,ENSGALG00010012324,,protein_coding,CODING,reference,REF,2053
1,48200897,48212198,+,ENSGALG00010014375,,protein_coding,CODING,reference,REF,11302
1,48210126,48217407,-,ENSGALG00010012331,,protein_coding,CODING,reference,REF,7282
1,48213238,48214771,+,ENSGALG00010013592,,protein_coding,CODING,reference,REF,1534
1,48213726,48214821,-,ENSGALG00010012338,,protein_coding,CODING,reference,REF,1096
1,48215447,48216985,-,ENSGALG00010012345,,protein_coding,CODING,reference,REF,1539
1,48215873,48217392,+,ENSGALG00010012350,,protein_coding,CODING,reference,REF,1520
1,48230028,48240616,+,ENSGALG00010009659,,protein_coding,CODING,reference,REF,10589
1,48241666,48251305,+,ENSGALG00010009672,,protein_coding,CODING,reference,REF,9640
1,48264987,48271365,+,ENSGALG00010009689,,protein_coding,CODING,reference,REF,6379
1,48281112,48291462,-,ENSGALG00010010995,,protein_coding,CODING,reference,REF,10351
1,48293424,48300784,-,ENSGALG00010011013,,protein_coding,CODING,reference,REF,7361
1,48306429,48328268,+,ENSGALG00010011027,,protein_coding,CODING,reference,REF,21840
1,48328214,48340905,-,ENSGALG00010011038,,protein_coding,CODING,reference,REF,12692
1,48366939,48382889,+,ENSGALG00010011080,,protein_coding,CODING,reference,REF,15951
1,48509328,48711345,-,ENSGALG00010011090,,protein_coding,CODING,reference,REF,202018
1,48832774,48947543,+,ENSGALG00010011144,,protein_coding,CODING,reference,REF,114770
1,48920953,48981277,-,ENSGALG00010011231,,protein_coding,CODING,reference,REF,60325
1,48983124,49029428,-,ENSGALG00010011323,,protein_coding,CODING,reference,REF,46305
1,49041254,49087357,+,ENSGALG00010010913,,protein_coding,CODING,reference,REF,46104
1,49099093,49146978,+,ENSGALG00010010920,,protein_coding,CODING,reference,REF,47886
1,49155983,49157070,+,ENSGALG00010010929,,protein_coding,CODING,reference,REF,1088
1,49159895,49191318,+,ENSGALG00010010947,,protein_coding,CODING,reference,REF,31424
1,49195691,49199835,-,ENSGALG00010014321,,protein_coding,CODING,reference,REF,4145
1,49205002,49211816,-,ENSGALG00010010952,,protein_coding,CODING,reference,REF,6815
1,49211738,49236101,+,ENSGALG00010010960,,protein_coding,CODING,reference,REF,24364
1,49239470,49249581,+,ENSGALG00010010968,,protein_coding,CODING,reference,REF,10112
1,49243896,49252104,-,ENSGALG00010010978,,protein_coding,CODING,reference,REF,8209
1,49265583,49278373,+,ENSGALG00010010371,,protein_coding,CODING,reference,REF,12791
1,49290646,49313169,+,ENSGALG00010010223,,protein_coding,CODING,reference,REF,22524
1,49314962,49430446,+,ENSGALG00010010291,,protein_coding,CODING,reference,REF,115485
1,49447048,49456272,+,ENSGALG00010010061,,protein_coding,CODING,reference,REF,9225
1,49457068,49459589,+,ENSGALG00010009795,,protein_coding,CODING,reference,REF,2522
1,49459401,49461415,-,ENSGALG00010009809,,protein_coding,CODING,reference,REF,2015
1,49461543,49467142,-,ENSGALG00010009842,,protein_coding,CODING,reference,REF,5600
1,49466575,49471104,+,ENSGALG00010009866,,protein_coding,CODING,reference,REF,4530
